template_version,data_version,visit_id,address,ward,cluster,old_boundary,new_boundary,boundaries_value,boundaries_comment,feederpatterns_value,feederpatterns_comment,eschoicesets_value,eschoicesets_comment,mschoicesets_value,mschoicesets_comment,msproximity_value,msproximity_comment,hslottery_value,hslottery_comment,setasides_value,setasides_comment
1.2,1.1,376bf665-8bb7-65c4-3877-54644cbaee94,47XX CONNECTICUT AVENUE NW,Ward 3,Cluster 12,Murch,Murch,,,,,,,,,,,,,,
1.2,1.1,5bd00a56-9ead-e9c8-3426-68dc78a4461c,42XX 3RD STREET NW,Ward 4,Cluster 18,Clark,Barnard,3,,3,,1,,3,,3,,1,,2,
1.2,1.1,376bf665-8bb7-65c4-3877-54644cbaee94,16XX GALES STREET NE,Ward 6,Cluster 25,Miner,Miner,,,,,,,,,,,,,,
1.2,1.1,12f7d411-8bdb-ef92-1eaf-0971f6229262,4XX NEW YORK AVENUE NW,Ward 6,Cluster 8,Walker-Jones,Walker-Jones,,,,,,,,,,,,,,
1.2,1.1,12f7d411-8bdb-ef92-1eaf-0971f6229262,7XX 4TH STREET SE,Ward 6,Cluster 26,Brent,Brent,,,,,,,,,,,,,,
1.2,1.1,376bf665-8bb7-65c4-3877-54644cbaee94,13XX CONSTITUTION AVENUE NE,Ward 6,Cluster 25,Maury,Maury,,,,,,,,,,,,,,
1.2,1.1,56c2f629-e248-859f-7efd-79b36fa3b357,43XX KLINGLE STREET NW,Ward 3,Cluster 13,Mann,Mann,,,,,,,,,,,,,,
1.2,1.1,376bf665-8bb7-65c4-3877-54644cbaee94,7XX A STREET NE,Ward 6,Cluster 26,Peabody,Watkins,,,,,,,,,,,,,,
1.2,1.1,376bf665-8bb7-65c4-3877-54644cbaee94,7XX F STREET NE,Ward 6,Cluster 25,Ludlow-Taylor,Ludlow-Taylor,,,,,,,,,,,,,,
1.2,1.1,d0ddaad0-cc53-3e84-6dc5-e065339f3cb1,18XX NEW HAMPSHIRE AVENUE NW,Ward 2,Cluster 6,Adams,Oyster-Adams Lower,,,,,,,,,,,,,,
1.2,1.1,376bf665-8bb7-65c4-3877-54644cbaee94,7XX A STREET SE,Ward 6,Cluster 26,Brent,Brent,,,,,,,,,,,,,,
1.2,1.1,8ad32fa9-36da-198c-654f-554f5b3a7bd0,57XX COLORADO AVENUE NW,Ward 4,Cluster 18,Brightwood,Brightwood,5,,5,,5,,3,,4,,2,,4,
1.2,1.1,82ab9460-0bbd-5276-020c-86191dd23ec5,10XX FAIRMONT STREET NW,Ward 1,Cluster 2,Meyer,Tubman,1,,1,,1,,1,,1,,1,,1,
1.2,1.1,2182e10b-02b0-3bf2-4f0d-0e16e723999c,4XX N STREET NW,Ward 6,Cluster 7,Walker-Jones,Walker-Jones,1,"I have to cross two major commercial thoroughfares to access this school by foot - New York Ave NW and NJ Ave NW. These intersections are extremely dangerous to pedestrians and I do not feel safe walking them with my children. Further, I am concerned about the PK-8th grade campus model, as it has not been proven effective elsewhere in the city. There is significant crime in Walker Jones' immediate neighborhood, and metal detectors at the elementary school. ",1,"As stated above, the PS3-8 model is not one that is working. I think all families should have a stand-alone middle school option through DCPS. I would love for my kids to attend Dunbar, which is two blocks from my house. However, until and unless Dunbar offers an outstanding education and can challenge proficient students, it will not be an option for us. I would love to see a test-in academy model at Dunbar.",2,"A theoretical charter option is not a real option for people to select. Who knows what that school could look like. I fail to see how this choice set option actually improves any of the schools (or student experiences) within the choice set. Selfishly, I would be happy to have an in-bounds preference at Thomson, which is vastly superior to my in boundary Walker Jones. But what of the 65% of kids in boundary for Thomson who currently attend that school, which maintains a significant waiting list.",1,"As stated above, the PS3-8 model is not one that is working. I think all families should have a stand-alone middle school option through DCPS.",2,Neither of these are acceptable options to our family at this time. The proximity preference does not solve this problem. I suggest a re-opened test-in Shaw middle school.,1,I should think this is a good idea because my in-boundary option is not good. But you do not solve the problem by redistributing the small number of acceptable school seats.,1,"Again, you are not improving anything here. You are simply moving the problems around and creating pressures on the high performing schools, which DCPS should be striving to replicate, not dismantle. It is a laudable goal for all schools to have 10-20% of seats for students assigned to low performing schools. But you are talking about a miniscule number of overall seats compared to the number of children assigned to low performing schools. "
1.2,1.1,6c454886-447c-9134-752c-f73dacc409ed,44XX 5TH STREET NW,Ward 4,Cluster 18,Barnard,Barnard,,,,,,,,,,,,,,
1.2,1.1,0dd40059-4a5d-6671-fc18-948b41d356cc,XX BUCHANAN STREET NE,Ward 5,Cluster 19,Barnard,Lasalle-Backus,1,"This makes me extremely angry. I bought my house with the intention of sending my child to Barnard - which is safely walkable from our home. Under no circumstance will my child EVER attend LaSalle. If these boundary changes take effect we will leave DCPS in favor of charters, enroll our child in private school or move out of DC entirely. 

LaSalle is not only far away from my house, it is completely disjointed from our lives. We NEVER go over to that neighborhood for ANYTHING. Let alone to educate our child. Absolutely no way. Never. 
",0,We need a quality middle school. Period. ,1,There is no way that my child will EVER attend any of those schools. She will go to Barnard (if our boundaries are maintained) or she will go to a charter school or private school. Or we will move out of DC entirely. ,3,Possible. But probably not. ,1,"Mamie D Lee is a special needs school. This makes no sense at all. 

As stated above, there is absolutely NOT A CHANCE IN THE WORLD that my child will ever attend LaSalle. Never. That school is so far away from my house and completely disjointed from our lives. We NEVER go over to that neighborhood for ANYTHING. Let alone to educate our child. ",3,"I think this is a terrible idea. But if the boundaries DO in fact change, then i hope it takes effect. the new boundaries are WORSE than this idea. ",0,don't change the boundaries and i won't NEED a set-aside. DON'T CHANGE THE BOUNDARIES.
1.2,1.1,043c5abc-dbfb-620a-a9e1-7ea4bef9c4c6,6XX E STREET NE,Ward 6,Cluster 25,Ludlow-Taylor,Ludlow-Taylor,,,,,,,,,,,,,,
1.2,1.1,9282c97c-0ded-ebc9-3e28-52fde384d635,17XX VERBENA STREET NW,Ward 4,Cluster 16,Shepherd,Shepherd,,,,,,,,,,,,,,
1.2,1.1,9282c97c-0ded-ebc9-3e28-52fde384d635,17XX VERBENA STREET NW,Ward 4,Cluster 16,Shepherd,Shepherd,,,,,,,,,,,,,,
1.2,1.1,63103e1c-1c22-4b1c-3281-b185f1b9c9eb,17XX CHURCH STREET NW,Ward 2,Cluster 6,Ross,Ross,,,,,,,,,,,,,,
1.2,1.1,93d34a45-9435-3430-8a13-3c4f626e8d93,5XX 3RD STREET SE,Ward 6,Cluster 26,Brent,Brent,,,,,,,,,,,,,,
1.2,1.1,b57fc301-53b1-c21a-3e42-0ee69b9b69cb,20XX HAMLIN STREET NE,Ward 5,Cluster 22,Langdon,Langdon,4,,3,,,,,,,,,,,
1.2,1.1,ad72465e-76c2-07b5-fdde-20efe43af660,35XX 39TH STREET NW,Ward 3,Cluster 14,Eaton,Eaton,,,,,,,,,,,,,,
1.2,1.1,2e3142dd-e5ea-f392-3c93-bdc38f5438ec,4XX K STREET SE,Ward 6,Cluster 27,Bowen,Amidon-Bowen,1,,,,,,,,,,,,,
1.2,1.1,af9f2287-b9ad-63ec-8684-cf46c7c99c13,5XX 21ST STREET NW,Ward 2,Cluster 5,Stevens,School Without Walls @ Francis-Stevens,,,,,,,,,,,,,,
1.2,1.1,f7da5208-5154-1c36-c187-1a632d096b3d,4XX C STREET NE,Ward 6,Cluster 25,Peabody,Watkins,,,,,,,,,,,,,,
1.2,1.1,3139809a-261e-105b-dbfd-159bbd3ae115,53XX NEVADA AVENUE NW,Ward 3,Cluster 10,Murch,Murch,2,"Although our family would continue to go to Murch, I believe the southern boundary change would negatively impact neighborhood schools.   Children should have the right to attend walkable neighborhood schools.  This change would cause children who live closer to Murch than our family does to attend a school they would likely have to be driven too.",5,,1,"I believe in neighborhood schools.  While all the schools in my choice set are great DCPS elementary schools, I prefer the predictability of one assigned neighborhood elementary school.",1,"Hardy Middle School is a considerable distance from our home.  Deal is a few blocks away.  We chose our home, in part, because of its proximity to schools.  Commuting for families is difficult enough as it is. I am opposed to families being asked to do this unless they are commuting to a school by choice for a specialty program.",1,,1,I believe in neighborhood schools and oppose a citywide lottery.  High school students should not be forced to commute to school unless their families are seeking a specialized program like the arts program at Duke Ellington.,3,
1.2,1.1,40a2ce30-6acb-910c-016e-6e2a4ec5c7fd,27XX 29TH STREET NW,Ward 3,Cluster 15,Oyster,Oyster-Adams Lower,,,,,,,,,,,,,,
1.2,1.1,9fc1b614-1c84-682d-968f-712bbd22d567,37XX YUMA STREET NW,Ward 3,Cluster 11,Murch,Hearst,2,We're not crazy about this but we could live with this.,4,,3,"Not knowing what school my child would go to is a problem.  In addition, one of these schools is walking distance and the other two are considerably farther away which would create a hardship for my family.",1,This proposal would assign my kid from a high-performing school to a low-performing school.  ,1,"One school is walking distance from my house and very good, the other is a drive/bus and lower-performing.  I do not like being reassigned from a good school to a lower performing school.",1,"This is a terrible idea.  It would be utter insanity to create total uncertainty for parents and students who may wind up going to a lousy school far, far away from their home.  This option is the nuclear option that would force us to sell our house and move out of DC.",3,
1.2,1.1,e77b1077-23eb-c204-f963-c078f13c5668,4XX DELAFIELD PLACE NW,Ward 4,Cluster 18,Barnard,Barnard,,,,,,,,,,,,,,
1.2,1.1,433696ee-4041-3457-1deb-65b96d38a91c,38XX 7TH STREET NW,Ward 4,Cluster 18,ParkView,Bruce Monroe @ Park View,3,,3,,4,,4,,3,,4,,4,
1.2,1.1,7dbcdcf1-f73d-68d1-bc2b-0a5b7e3aaa74,6XX DECATUR STREET NW,Ward 4,Cluster 18,Barnard,Truesdell,1,,,,,,,,,,,,,
1.2,1.1,1a9405fe-c635-a23f-28ac-f01f9f3942b5,11XX 7TH STREET NE,Ward 6,Cluster 25,"Wilson,J.O.","Wilson, J.O.",5,,,,,,,,,,,,,
1.2,1.1,ad784812-3240-cb2a-fa9e-1ce1d5e0dae4,1XX 6TH STREET NE,Ward 6,Cluster 26,Peabody,Watkins,,,,,,,,,,,,,,
1.2,1.1,5c8135f6-cb19-1170-71ac-91786360c983,10XX MOUNT OLIVET ROAD NE,Ward 5,Cluster 23,Webb,Wheatley,,,,,,,,,,,,,,
1.2,1.1,67e660a9-631f-e3cd-b3fb-b5749054957e,12XX EMERSON STREET NW,Ward 4,Cluster 18,Truesdell,Truesdell,,,,,,,,,,,,,,
1.2,1.1,0b2215de-8d22-4e2f-33ed-4cf9ca6f94d0,37XX 39TH STREET NW,Ward 3,Cluster 14,Hearst,Hearst,,,,,,,,,,,,,,
1.2,1.1,be7bd209-c4f9-05a7-bd90-11cc87451c2f,10XX MOUNT OLIVET ROAD NE,Ward 5,Cluster 23,Webb,Wheatley,,,,,,,,,,,,,,
1.2,1.1,60590d90-6644-a277-b6a1-9a75f68485a2,23XX 17TH STREET NW,Ward 1,Cluster 1,"Reed,Marie","Reed, Marie",5,,5,,4,,,,,,,,,
1.2,1.1,f69a30a8-0a3a-ab64-e663-66d6434868db,30XX CHANCELLOR'S WAY NE,Ward 5,Cluster 21,Brookland,Noyes,1,,3,,1,,3,,,,3,,1,
1.2,1.1,7be84e0d-6d6d-eedc-a90a-6bf4e2460124,13XX TAYLOR STREET NW,Ward 4,Cluster 18,Powell,Powell,,,,,,,,,,,,,,
1.2,1.1,936fceed-63e5-fe85-f763-cd80bdc32e7e,6XX Q STREET NW,Ward 6,Cluster 7,Seaton,Seaton,,,,,,,,,,,,,,
1.2,1.1,936fceed-63e5-fe85-f763-cd80bdc32e7e,6XX Q STREET NW,Ward 6,Cluster 7,Seaton,Seaton,,,,,,,,,,,,,,
1.2,1.1,936fceed-63e5-fe85-f763-cd80bdc32e7e,6XX Q STREET NW,Ward 6,Cluster 7,Seaton,Seaton,,,,,,,,,,,,,,
1.2,1.1,936fceed-63e5-fe85-f763-cd80bdc32e7e,20XX Q STREET NW,Ward 2,Cluster 6,Adams,Oyster-Adams Lower,,,,,,,,,,,,,,
1.2,1.1,936fceed-63e5-fe85-f763-cd80bdc32e7e,18XX Q STREET SE,Ward 8,Cluster 34,Orr,Orr,,,,,,,,,,,,,,
1.2,1.1,936fceed-63e5-fe85-f763-cd80bdc32e7e,18XX Q STREET SE,Ward 8,Cluster 34,Orr,Orr,,,,,,,,,,,,,,
1.2,1.1,936fceed-63e5-fe85-f763-cd80bdc32e7e,20XX O STREET NW,Ward 2,Cluster 6,Stevens,School Without Walls @ Francis-Stevens,,,,,,,,,,,,,,
1.2,1.1,60590d90-6644-a277-b6a1-9a75f68485a2,4XX QUINCY STREET NW,Ward 4,Cluster 18,Clark,Bruce Monroe @ Park View,,,,,,,,,,,,,,
1.2,1.1,358961ad-5239-7252-0586-3abb58b38730,12XX C STREET NE,Ward 6,Cluster 25,Maury,Maury,2,Maury is already overcapacity in-bounds for the 3 and 4 year old program. Expanding the boundaries will only make this worse. ,,,1,,3,,3,,1,,4,
1.2,1.1,334b8f36-3eb1-6f92-e65e-33ab6d18a013,7XX 4TH STREET NE,Ward 6,Cluster 25,Ludlow-Taylor,Ludlow-Taylor,,,,,,,,,,,,,,
1.2,1.1,726eb143-167f-e7c6-df07-d43478eccc12,39XX 13TH STREET NE,Ward 5,Cluster 20,Brookland,Brookland @ Bunker Hill,,,,,,,,,,,,,,
1.2,1.1,37dd180d-54ae-bbcf-300b-90b7e9cd4acd,5XX 3RD STREET SE,Ward 6,Cluster 26,Brent,Brent,1,,,,,,,,,,,,,
1.2,1.1,1bccb3c1-5f16-d824-2916-4c2ac5d95727,9XX 10TH STREET NE,Ward 6,Cluster 25,"Wilson,J.O.","Wilson, J.O.",3,,3,,2,,1,,2,,1,,1,
1.2,1.1,72362648-66e3-2ccb-3728-4888c90f4725,36XX ALABAMA AVENUE SE,Ward 7,Cluster 34,Beers,Beers,,,,,,,,,,,,,,
1.2,1.1,72362648-66e3-2ccb-3728-4888c90f4725,36XX ALABAMA AVENUE SE,Ward 7,Cluster 34,Beers,Beers,,,,,,,,,,,,,,
1.2,1.1,14e7d9f2-3efc-be64-c750-d1f5c6df58e3,22XX HALL PLACE NW,Ward 3,Cluster 14,Stoddert,Stoddert,,,,,,,,,,,,,,
1.2,1.1,434a789c-8b03-8c6e-724b-5678f9e63166,8XX 4TH STREET SW,Ward 6,Cluster 9,Amidon,Amidon-Bowen,,,,,,,,,,,,,,
1.2,1.1,9d2d0ac4-43b8-e9ff-dc8b-6fa9308c6050,4XX M STREET NW,Ward 6,Cluster 7,Walker-Jones,Walker-Jones,,,,,,,,,,,,,,
1.2,1.1,4a8fe993-1728-fced-f2f2-90f73226f3fc,14XX 12TH STREET NW,Ward 2,Cluster 7,Garrison,Seaton,,,,,,,,,,,,,,
1.2,1.1,936fceed-63e5-fe85-f763-cd80bdc32e7e,17XX R STREET NW,Ward 2,Cluster 6,Ross,Ross,,,,,,,,,,,,,,
1.2,1.1,3722d188-9296-b712-db57-2addb2c2148a,36XX ALABAMA AVENUE SE,Ward 7,Cluster 34,Beers,Beers,,,,,,,,,,,,,,
1.2,1.1,e2a31307-0325-9d23-3bb9-2abbb8d54f34,8XX 4TH STREET SW,Ward 6,Cluster 9,Amidon,Amidon-Bowen,,,,,,,,,,,,,,
1.2,1.1,17a68cfc-db6b-2689-c99b-cf0ccb2bd866,37XX YUMA STREET NW,Ward 3,Cluster 11,Murch,Hearst,1,"No one should be forced to attend a lower performing school. Murch was our school when we bought our home, and began building our life in DC.  Changing that will force us to change our life plan, including possibly looking into a new home and building a life somewhere other than DC.",3,"We prefer the current plan: Murch, to Deal, to Wilson.  Those were the boundaries when we bought our home, and began building our life in DC.  Changing that will force us to change our life plan, including possibly looking into a new home and building a life somewhere other than DC. ",1,"The term ""choice set"" is misleading.  It is a lottery.  We will not live with this level of uncertainty about our children's education.  Additionally, we should not be forced to attend schools that are quite a distance from our home, when there are three (Hearst, Murch, Janney) within walking distance.  We moved here because we value having a walkable lifestyle.  If DC does not value neighborhoods, and families being able to have walkable lifestyles, and instead forces us to drive, putting more cars on the road during rush hour, we will consider moving to elsewhere.  ",1,"The term ""choice set"" is misleading.  It is a lottery. Deal is a much better school.  We will not stay in a place where we have this level of uncertainty of our children's education.  We will not stay where there is a game being played over whether our child can attend the good junior high that is a few blocks away.  ",1,"Oyster Adams is ten times the distance than Deal. We moved here because we value having a walkable lifestyle.  If DC does not value neighborhoods, and families being able to have walkable lifestyles, and instead forces us to drive, putting more cars on the road during rush hour, we will consider moving elsewhere. ",1,"A lottery is a game.  It is gambling.  Treating our children like a game is unacceptable.  We will not live a place with this level of uncertainty about our children's education. We are so close to Wilson that their football games in the fall interfere with our child's bedtime.  We should be guaranteed to go to a school this close.  This is not Cambridge; people in DC can just move a couple miles to Maryland and have guaranteed access to good schools.  We do not have to stay in DC and live with this plan.  Lotteries, as opposed to neighborhood schools, will put more cars on the road and more people on public transportation during an already heavily-congested rush hour.  It will add a lot of time to parents' and children's commutes, decreasing the quality of life for families, and taking away quality time that could be spent at home, cooking or playing. ",2,"This does not help most students in low-performing schools.  I am shocked so much energy is going into trying to assist a few students from low-performing schools instead of putting energy into improving low-performing schools, and thus actually helping ALL students at low-performing schools have access to quality education.  Where is the plan for improving low-performing schools?"
1.2,1.1,6f2aa0cb-da63-91b7-5381-0ec3a7c5102e,17XX VERBENA STREET NW,Ward 4,Cluster 16,Shepherd,Shepherd,,,,,,,,,,,,,,
1.2,1.1,618dc6c3-093c-13f5-9f49-5790cc319c7a,14XX HARVARD STREET NW,Ward 1,Cluster 2,Tubman,"Cooke, H.D",,,,,,,,,,,,,,
1.2,1.1,618dc6c3-093c-13f5-9f49-5790cc319c7a,14XX HARVARD STREET NW,Ward 1,Cluster 2,Tubman,"Cooke, H.D",3,"Makes sense for us to feed into Cooke as we are closer.  But, the principal there has no interest in parent outreach and engagement and believes that even a monthly newsletter is too much to ask.  She attended maybe 3 PTA meetings in the entire 4 years I was there. ",0,"Doesn't really affect us - our kids go to Bancroft.  But, it's silly for Cooke to feed into CHEC because it is not bilingual.  Also, this would be a death knell for Cooke because no one in the middle class set wants to send their kids to CHEC or Cardozo EC.  Deputy mayor for educationhosted a meeting at The CHEC campus to talk about boundary changes and the principal didn't even show up.  If she were interested in reaching out to middle class parents she would be at these meetings.  Cooke should feed into Deal.",4,Our kids go to Bancroft now.  I like that we would get a choice set for that school.  ,2,,2,"Doesn't seem to make sense - CHEC is closer to our house.  And, my kids will be bilingual, but if my kids weren't bilingual than Adams would make no sense either.",2,I hate that idea - this only makes the current problem worse.,4,that seems like a good idea
1.2,1.1,0869d79e-5311-9949-32c9-689214525a5a,27XX 29TH STREET NW,Ward 3,Cluster 15,Oyster,Oyster-Adams Lower,,,,,,,,,,,,,,
1.2,1.1,0869d79e-5311-9949-32c9-689214525a5a,27XX 29TH STREET NW,Ward 3,Cluster 15,Oyster,Oyster-Adams Lower,,,,,,,,,,,,,,
1.2,1.1,72362648-66e3-2ccb-3728-4888c90f4725,39XX CHESAPEAKE STREET NW,Ward 3,Cluster 11,Janney,Murch,,,,,,,,,,,,,,
1.2,1.1,ad189c20-3f8c-537f-184f-072930a72eeb,32XX WORTHINGTON STREET NW,Ward 4,Cluster 10,Lafayette,Lafayette,5,"We are very happy at Lafayette.  Thanks to both our local community, families and D.C. for long-standing partnership that makes this school great.",5,"The primary factor in where we purchased a home was to attend Lafayette, Deal and Wilson.",2,"These are all 3 great schools and comparable in terms of quality.  However, I don't see a particular upside for using choice sets in this neighborhood.  The downsides are considerable: traffic and loss of a local neighborhood ES.  There are many working families in NW (2-income households) and every morning and evening counts in terms of crunch time on the road and quality time to spend with family.  We walk to Lafayette or carpool with our neighbors.  That goes away with the other options. And what about siblings?  One to Lafayette and one somewhere else? This is an interesting academic exercise, but it makes NO practical sense.  ",2,This feels like we are all lab-rats in a strange experiment.  ,1,"We will not attend Brightwood EC under any circumstances.  It is several bridges too far for our family, both in terms of education and transportation.",,,,
1.2,1.1,b57fc301-53b1-c21a-3e42-0ee69b9b69cb,20XX JACKSON STREET NE,Ward 5,Cluster 22,Burroughs,Burroughs,,,,,,,,,,,,,,
1.2,1.1,c3d4267a-d8f3-2c27-5204-e1db3610be18,43XX 15TH STREET NW,Ward 4,Cluster 18,Powell,West,,,,,,,,,,,,,,
1.2,1.1,cfde1138-09aa-fc27-fa14-030452bd9792,9XX 5TH STREET NE,Ward 6,Cluster 25,"Wilson,J.O.","Wilson, J.O.",3,I would like J.O. Wilson to be utilized more by the local neighbors. It would be great for the neighborhood to embrace the school and send their kids there. ,3,Stuart Hobson looks ok as a middle school but I don't we will go to Eastern HS unless the reading and math test scores greatly improve.,2,"I don't think this choice set is much different than being matched with my neighborhood school and getting proximity preference to the others. I do not like the idea that I don't know which school my child would go to. I (and my neighbors) started volunteering at our inbound when our kids were babies. I would be very upset if the inbound changed. As new parents, I definitely would not invest time or energy into a neighborhood school if I could end up at a different school. Terrible idea.",2,"Again, I do not like knowing which school my child would attend.",2,I do not like not knowing which school my child would attend.,2,"I do not like knowing where my child would go to school. I would end up waiting for the lottery with a back-up plan. If I didn't get my PLANNED choice, I'd have to go with plan B to ensure that I have a known back-up plan.",4,"I think any plan that helps students in low-performing schools ""get out"" and have a better chance is a good idea. 10%-20% seems reasonable."
1.2,1.1,72362648-66e3-2ccb-3728-4888c90f4725,48XX 36TH STREET NW,Ward 3,Cluster 12,Murch,Murch,,,,,,,,,,,,,,
1.2,1.1,c71d25d9-c3e5-ec17-f449-dac80547c135,33XX MORRISON STREET NW,Ward 4,Cluster 10,Lafayette,Lafayette,5,,4,,2,,2,,1,,1,,1,
1.2,1.1,b739b9d1-cf30-3f2a-cfa8-790205749986,17XX U STREET NW,Ward 2,Cluster 6,"Reed,Marie","Reed, Marie",,,,,,,,,,,,,,
1.2,1.1,e7f6e19b-50ed-3ead-a57a-84399fca6ebc,37XX YUMA STREET NW,Ward 3,Cluster 11,Murch,Hearst,,,,,,,,,,,,,,
1.2,1.1,e7f6e19b-50ed-3ead-a57a-84399fca6ebc,37XX YUMA STREET NW,Ward 3,Cluster 11,Murch,Hearst,,,,,,,,,,,,,,
1.2,1.1,0387fe6d-cc13-da7c-992e-ec610554ff08,24XX H STREET NW,Ward 2,Cluster 5,Stevens,School Without Walls @ Francis-Stevens,,,,,,,,,,,,,,
1.2,1.1,e8cb9f29-ab1e-72e6-6946-da1e7d3c971e,14XX INGRAHAM STREET NW,Ward 4,Cluster 18,West,West,,,1,,1,,1,,1,,1,,1,
1.2,1.1,72362648-66e3-2ccb-3728-4888c90f4725,16XX 30TH STREET SE,Ward 7,Cluster 34,RandleHighland,Randle Highlands,,,,,,,,,,,,,,
1.2,1.1,07a5c8db-d86d-cf2d-3e6e-bac266062e70,28XX QUEBEC STREET NW,Ward 3,Cluster 15,Eaton,Eaton,,,,,,,,,,,,,,
1.2,1.1,8fe08127-0107-152c-9612-9b7fb278cc09,16XX HARVARD STREET NW,Ward 1,Cluster 2,"Cooke,H.D.",Bancroft,,,,,,,,,,,,,,
1.2,1.1,25a2713b-a91c-27e1-621c-ab2909a09a50,XX HAMILTON STREET NE,Ward 5,Cluster 19,Rudolph,Lasalle-Backus,,,,,,,,,,,,,,
1.2,1.1,873192b3-5a90-3120-c72e-731a4f1c7741,14XX SWANN STREET NW,Ward 2,Cluster 3,Garrison,Garrison,,,,,,,,,,,,,,
1.2,1.1,e2a31307-0325-9d23-3bb9-2abbb8d54f34,18XX M STREET NW,Ward 2,Cluster 6,Stevens,School Without Walls @ Francis-Stevens,,,,,,,,,,,,,,
1.2,1.1,f0061266-c226-34e3-5d52-6b7c5034f3b1,2XX 18TH STREET SE,Ward 6,Cluster 26,Payne,Payne,,,,,,,,,,,,,,
1.2,1.1,bc8a3071-86c1-f74f-50e0-c2ee1bb19f20,2XX 8TH STREET SE,Ward 6,Cluster 26,Watkins,Watkins,4,,4,,2,,1,,2,,1,,5,
1.2,1.1,f7e57bb3-6361-18a5-7316-5068d093c645,13XX RANDOLPH STREET NW,Ward 4,Cluster 18,Powell,Powell,,,,,,,,,,,,,,
1.2,1.1,a0d7809f-65ef-1f8a-a69c-a86632e8072d,48XX BUTTERWORTH PLACE NW,Ward 3,Cluster 11,Janney,Janney,,,,,,,,,,,,,,
1.2,1.1,3a926b0f-d8d7-9868-dacb-3f0c7060f1e5,23XX CATHEDRAL AVENUE NW,Ward 3,Cluster 15,Oyster,Oyster-Adams Lower,,,,,,,,,,,,,,
1.2,1.1,a0d7809f-65ef-1f8a-a69c-a86632e8072d,48XX BUTTERWORTH PLACE NW,Ward 3,Cluster 11,Janney,Janney,5,,5,,2,,2,,2,,1,,2,
1.2,1.1,f0061266-c226-34e3-5d52-6b7c5034f3b1,6XX DECATUR STREET NW,Ward 4,Cluster 18,Barnard,Truesdell,,,,,,,,,,,,,,
1.2,1.1,9d14f5ce-15b3-dbf4-099f-01bcc44cf230,13XX QUINCY STREET NW,Ward 4,Cluster 18,Powell,Powell,5,,,,2,,3,,3,,4,,2,
1.2,1.1,9d562f82-6141-99b2-bd8c-83c1f2272a2d,7XX LAMONT STREET NW,Ward 1,Cluster 2,Bruce-Monroe,Tubman,3,,3,,1,"Both the current boundaries and the proposed boundaries zone my kids to elementary schools that I am not very enthusiastic about but might be able to live with (BMPV and Tubman).  This choice set would eliminate any predictability about where my kids would go, thus diminishing my ability to invest in improving the neighborhood school.  It would also introduce the possibility that my kids would end up at Raymond, where I would not consider enrolling them.    ",2,"In principle, a new middle school is desperately needed in my area.  But without any details, I find it hard to support this plan.  ",1,"Raymond is terrible.  West is far away.  Both are education campuses, rather than stand-alone middle schools, and therefore lack the number of students necessary to support a rich array of offerings.  ",1,"Although I would not consider Cardozo for my kids right now, I also strongly dislike the idea of stripping away all predictability about where my kids would go to high school if they remain in DCPS.  ",3,It's important to think about how to distribute quality education more equitably.  But I think that an even greater priority should be to create more opportunities for everyone to obtain a high-quality education at a predictable school without having to travel half-way across the city.
